2022-03-21 10:24:19.489642: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcuda.so.1
2022-03-21 10:24:19.523850: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1618] Found device 0 with properties: 
name: Quadro RTX 4000 major: 7 minor: 5 memoryClockRate(GHz): 1.545
pciBusID: 0000:21:00.0
2022-03-21 10:24:19.523987: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudart.so.10.0'; dlerror: libcudart.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524039: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcublas.so.10.0'; dlerror: libcublas.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524083: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcufft.so.10.0'; dlerror: libcufft.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524129: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcurand.so.10.0'; dlerror: libcurand.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524176: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcusolver.so.10.0'; dlerror: libcusolver.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524277: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcusparse.so.10.0'; dlerror: libcusparse.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524405: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudnn.so.7'; dlerror: libcudnn.so.7: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524418: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1641] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
2022-03-21 10:24:19.524897: I tensorflow/core/platform/cpu_feature_guard.cc:142] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2022-03-21 10:24:19.541295: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2350000000 Hz
2022-03-21 10:24:19.549642: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x56496350a000 executing computations on platform Host. Devices:
2022-03-21 10:24:19.549703: I tensorflow/compiler/xla/service/service.cc:175]   StreamExecutor device (0): Host, Default Version
2022-03-21 10:24:19.714415: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x56496356d830 executing computations on platform CUDA. Devices:
2022-03-21 10:24:19.714486: I tensorflow/compiler/xla/service/service.cc:175]   StreamExecutor device (0): Quadro RTX 4000, Compute Capability 7.5
2022-03-21 10:24:19.714694: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1159] Device interconnect StreamExecutor with strength 1 edge matrix:
2022-03-21 10:24:19.714707: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1165]      
---------------------------------------------------------------
Program developed by Vinicius L S Silva (vs1819) - 14.04.2021
---------------------------------------------------------------
weight_pod:  tf.Tensor(
[5.56196868e-01 2.03024685e-01 8.77208859e-02 4.96064164e-02
 4.05909568e-02 1.79590061e-02 1.43773295e-02 1.33153498e-02
 4.74109687e-03 3.75490240e-03 3.47938458e-03 2.55672471e-03
 1.36965106e-03 9.87468055e-04 3.19285289e-04], shape=(15,), dtype=float32)

weight_R0_p:  tf.Tensor([0.005 0.005], shape=(2,), dtype=float32)

weight_R0_da:  tf.Tensor([5.e-05 5.e-05], shape=(2,), dtype=float32)

weight_obs tf.Tensor(0.00027777778, shape=(), dtype=float32)

weight_reg tf.Tensor(1e-04, shape=(), dtype=float32)


Iteration 0: forward and backward
Weight_R0:  0.005
-- Forward March --
Initial point losses: 
0:  ['2.15e-02', '4.72e-04', '2.10e-02', '2.52e-06', '6.02e-05']
Loss iteration 56: ['1.14e-03', '9.36e-04', '2.97e-06', '1.96e-04', '0.00e+00'] - 2s
Loss iteration 57: ['5.42e-03', '2.76e-03', '2.60e-04', '2.05e-04', '2.19e-03'] - 8s
Loss iteration 58: ['5.38e-03', '2.29e-03', '2.35e-04', '2.14e-04', '2.64e-03'] - 8s
Loss iteration 59: ['4.25e-03', '2.07e-03', '5.93e-05', '2.16e-04', '1.90e-03'] - 3s
Loss iteration 60: ['4.69e-03', '2.36e-03', '2.32e-04', '2.24e-04', '1.87e-03'] - 2s
Loss iteration 61: ['5.02e-03', '2.46e-03', '8.50e-05', '2.21e-04', '2.25e-03'] - 8s
Loss iteration 62: ['4.14e-03', '2.00e-03', '6.35e-05', '2.21e-04', '1.86e-03'] - 8s
Loss iteration 63: ['4.12e-03', '2.87e-03', '2.73e-04', '2.25e-04', '7.57e-04'] - 8s
Loss iteration 64: ['4.47e-03', '2.76e-03', '2.20e-04', '2.23e-04', '1.27e-03'] - 8s
Loss iteration 65: ['2.82e-03', '2.12e-03', '1.43e-04', '2.16e-04', '3.42e-04'] - 8s
Loss iteration 66: ['2.93e-03', '2.64e-03', '8.93e-05', '2.10e-04', '0.00e+00'] - 2s
Loss iteration 67: ['1.75e-03', '1.47e-03', '7.23e-05', '2.05e-04', '0.00e+00'] - 7s
Loss iteration 68: ['2.00e-03', '1.71e-03', '8.19e-05', '2.05e-04', '0.00e+00'] - 8s
Loss iteration 69: ['2.47e-03', '2.21e-03', '5.44e-05', '2.06e-04', '0.00e+00'] - 8s
Loss iteration 70: ['1.54e-03', '1.28e-03', '5.35e-05', '2.06e-04', '0.00e+00'] - 7s
Loss iteration 71: ['2.06e-03', '1.83e-03', '1.88e-05', '2.08e-04', '0.00e+00'] - 7s
Loss iteration 72: ['2.12e-03', '1.91e-03', '3.24e-06', '2.07e-04', '0.00e+00'] - 3s
Loss iteration 73: ['1.55e-03', '1.34e-03', '1.58e-06', '2.09e-04', '0.00e+00'] - 7s
Loss iteration 74: ['2.53e-03', '2.32e-03', '1.23e-06', '2.10e-04', '0.00e+00'] - 7s
Loss iteration 75: ['2.11e-03', '1.89e-03', '7.29e-07', '2.11e-04', '0.00e+00'] - 1s
Loss iteration 76: ['2.39e-03', '2.19e-03', '7.96e-07', '2.03e-04', '0.00e+00'] - 8s
Loss iteration 77: ['2.29e-03', '2.10e-03', '1.17e-06', '1.98e-04', '0.00e+00'] - 8s
Loss iteration 78: ['2.17e-02', '5.88e-03', '2.11e-06', '2.08e-04', '1.57e-02'] - 8s
Loss iteration 79: ['2.21e-02', '8.05e-03', '1.02e-04', '2.32e-04', '1.38e-02'] - 8s
Loss iteration 80: ['1.46e-02', '5.40e-03', '5.16e-05', '2.37e-04', '8.93e-03'] - 5s
Loss iteration 81: ['1.99e-02', '6.20e-03', '5.39e-05', '2.66e-04', '1.34e-02'] - 8s
Loss iteration 82: ['1.59e-02', '5.85e-03', '4.37e-05', '3.00e-04', '9.67e-03'] - 8s
Loss iteration 83: ['2.35e-02', '7.05e-03', '2.18e-05', '2.99e-04', '1.62e-02'] - 3s
Loss iteration 84: ['1.71e-02', '7.11e-03', '6.21e-05', '3.04e-04', '9.62e-03'] - 8s
Loss iteration 85: ['1.98e-02', '9.02e-03', '1.20e-04', '3.07e-04', '1.04e-02'] - 8s
Loss iteration 86: ['1.51e-02', '8.44e-03', '1.14e-04', '3.17e-04', '6.21e-03'] - 8s
Loss iteration 87: ['3.72e-03', '3.37e-03', '3.78e-05', '3.15e-04', '0.00e+00'] - 7s
Loss iteration 88: ['3.81e-03', '3.45e-03', '4.68e-05', '3.15e-04', '0.00e+00'] - 8s
Loss iteration 89: ['3.17e-03', '2.83e-03', '1.84e-05', '3.16e-04', '0.00e+00'] - 6s
Loss iteration 90: ['2.72e-03', '2.37e-03', '2.79e-05', '3.20e-04', '0.00e+00'] - 3s
Loss iteration 91: ['3.20e-03', '2.85e-03', '2.75e-05', '3.23e-04', '0.00e+00'] - 8s
Loss iteration 92: ['2.72e-03', '2.35e-03', '5.00e-05', '3.18e-04', '0.00e+00'] - 7s
Loss iteration 93: ['3.15e-03', '2.77e-03', '5.92e-05', '3.19e-04', '0.00e+00'] - 2s
Loss iteration 94: ['2.14e-03', '1.80e-03', '2.35e-05', '3.17e-04', '0.00e+00'] - 7s
Loss iteration 95: ['3.43e-03', '3.07e-03', '5.35e-05', '3.12e-04', '0.00e+00'] - 7s
Loss iteration 96: ['2.90e-03', '2.55e-03', '3.63e-05', '3.09e-04', '0.00e+00'] - 2s
Loss iteration 97: ['3.22e-03', '2.89e-03', '1.91e-05', '3.06e-04', '0.00e+00'] - 2s
Loss iteration 98: ['1.90e-03', '1.59e-03', '1.12e-05', '3.02e-04', '0.00e+00'] - 4s
Loss iteration 99: ['2.54e-03', '2.24e-03', '7.35e-06', '3.01e-04', '0.00e+00'] - 3s
Loss iteration 100: ['5.00e-02', '1.71e-02', '1.78e-04', '3.43e-04', '3.24e-02'] - 8s
Loss iteration 101: ['3.91e-02', '2.03e-02', '2.38e-05', '3.68e-04', '1.84e-02'] - 8s
Loss iteration 102: ['5.19e-02', '2.32e-02', '2.83e-04', '4.23e-04', '2.81e-02'] - 8s
Loss iteration 103: ['4.01e-02', '1.90e-02', '2.37e-04', '4.30e-04', '2.04e-02'] - 2s
Loss iteration 104: ['4.51e-02', '1.91e-02', '1.85e-04', '4.27e-04', '2.53e-02'] - 2s
Loss iteration 105: ['4.19e-02', '1.55e-02', '1.55e-04', '4.25e-04', '2.59e-02'] - 2s
Loss iteration 106: ['4.57e-02', '1.99e-02', '1.05e-04', '4.24e-04', '2.52e-02'] - 2s
Loss iteration 107: ['3.95e-02', '1.86e-02', '5.93e-05', '4.26e-04', '2.05e-02'] - 2s
Loss iteration 108: ['2.61e-02', '1.35e-02', '4.06e-05', '4.33e-04', '1.22e-02'] - 8s
Loss iteration 109: ['5.73e-03', '5.27e-03', '2.80e-05', '4.34e-04', '0.00e+00'] - 7s
Loss iteration 110: ['4.88e-03', '4.40e-03', '3.36e-05', '4.39e-04', '0.00e+00'] - 8s
Loss iteration 111: ['4.74e-03', '4.27e-03', '1.23e-05', '4.54e-04', '0.00e+00'] - 2s
Loss iteration 112: ['4.80e-03', '4.33e-03', '6.24e-06', '4.65e-04', '0.00e+00'] - 1s
Loss iteration 113: ['5.96e-03', '5.48e-03', '1.21e-05', '4.66e-04', '0.00e+00'] - 7s
Loss iteration 114: ['4.50e-03', '4.03e-03', '4.97e-06', '4.65e-04', '0.00e+00'] - 3s
Loss iteration 115: ['5.01e-03', '4.54e-03', '1.84e-05', '4.46e-04', '0.00e+00'] - 8s
Loss iteration 116: ['5.10e-03', '4.66e-03', '1.00e-05', '4.37e-04', '0.00e+00'] - 2s
Loss iteration 117: ['4.39e-03', '3.94e-03', '1.24e-05', '4.31e-04', '0.00e+00'] - 1s
Loss iteration 118: ['2.45e-03', '2.01e-03', '1.02e-05', '4.24e-04', '0.00e+00'] - 4s
Loss iteration 119: ['2.51e-03', '2.07e-03', '1.22e-05', '4.21e-04', '0.00e+00'] - 3s
Loss iteration 120: ['2.29e-03', '1.88e-03', '5.17e-06', '4.11e-04', '0.00e+00'] - 8s
Loss iteration 121: ['2.29e-03', '1.86e-03', '8.74e-06', '4.23e-04', '0.00e+00'] - 2s
Loss iteration 122: ['1.98e-02', '5.57e-03', '4.78e-05', '4.45e-04', '1.37e-02'] - 8s
Loss iteration 123: ['2.23e-02', '5.56e-03', '9.70e-05', '4.70e-04', '1.62e-02'] - 8s
Loss iteration 124: ['3.13e-02', '1.01e-02', '1.03e-03', '4.93e-04', '1.97e-02'] - 8s
Loss iteration 125: ['3.05e-02', '6.56e-03', '4.44e-04', '5.13e-04', '2.30e-02'] - 8s
Loss iteration 126: ['2.31e-02', '6.67e-03', '7.79e-04', '5.04e-04', '1.52e-02'] - 8s
Loss iteration 127: ['2.40e-02', '5.97e-03', '7.28e-04', '4.91e-04', '1.68e-02'] - 2s
Loss iteration 128: ['2.64e-02', '9.91e-03', '6.38e-04', '4.96e-04', '1.54e-02'] - 8s
Loss iteration 129: ['2.11e-02', '6.92e-03', '4.64e-04', '5.07e-04', '1.32e-02'] - 8s
Loss iteration 130: ['1.93e-02', '7.12e-03', '3.24e-04', '5.22e-04', '1.14e-02'] - 8s
Loss iteration 131: ['3.37e-03', '2.68e-03', '1.92e-04', '5.00e-04', '0.00e+00'] - 7s
Loss iteration 132: ['3.35e-03', '2.75e-03', '9.29e-05', '5.09e-04', '0.00e+00'] - 2s
Loss iteration 133: ['4.61e-03', '4.10e-03', '5.83e-06', '5.05e-04', '0.00e+00'] - 8s
Loss iteration 134: ['2.78e-03', '2.27e-03', '5.52e-06', '5.07e-04', '0.00e+00'] - 2s
Loss iteration 135: ['3.96e-03', '3.45e-03', '1.09e-06', '5.08e-04', '0.00e+00'] - 8s
Loss iteration 136: ['2.86e-03', '2.36e-03', '3.34e-07', '5.00e-04', '0.00e+00'] - 6s
Loss iteration 137: ['2.80e-03', '2.31e-03', '2.27e-07', '4.85e-04', '0.00e+00'] - 5s
Loss iteration 138: ['2.15e-03', '1.68e-03', '4.54e-07', '4.74e-04', '0.00e+00'] - 7s
Loss iteration 139: ['3.05e-03', '2.58e-03', '8.20e-07', '4.69e-04', '0.00e+00'] - 4s
Loss iteration 140: ['3.27e-03', '2.80e-03', '1.28e-06', '4.72e-04', '0.00e+00'] - 3s
Loss iteration 141: ['3.29e-03', '2.81e-03', '1.08e-06', '4.79e-04', '0.00e+00'] - 7s
Loss iteration 142: ['3.53e-03', '3.06e-03', '4.04e-07', '4.74e-04', '0.00e+00'] - 8s
Loss iteration 143: ['2.64e-03', '2.15e-03', '3.42e-07', '4.83e-04', '0.00e+00'] - 2s
Loss iteration 144: ['5.25e-03', '4.77e-03', '3.83e-07', '4.75e-04', '0.00e+00'] - 7s
Loss iteration 145: ['4.83e-03', '4.35e-03', '1.83e-07', '4.80e-04', '0.00e+00'] - 8s
Loss iteration 146: ['6.82e-03', '6.34e-03', '7.97e-08', '4.79e-04', '0.00e+00'] - 3s
Loss iteration 147: ['2.99e-03', '2.52e-03', '2.24e-08', '4.72e-04', '0.00e+00'] - 8s
Loss iteration 148: ['4.72e-03', '4.26e-03', '3.69e-08', '4.60e-04', '0.00e+00'] - 4s
Loss iteration 149: ['3.07e-03', '2.62e-03', '3.88e-08', '4.47e-04', '0.00e+00'] - 7s
Loss iteration 150: ['5.07e-03', '4.60e-03', '3.55e-07', '4.65e-04', '0.00e+00'] - 7s
Loss iteration 151: ['2.81e-03', '2.32e-03', '7.27e-07', '4.85e-04', '0.00e+00'] - 7s
Loss iteration 152: ['3.12e-03', '2.63e-03', '3.36e-07', '4.91e-04', '0.00e+00'] - 8s
Loss iteration 153: ['3.87e-03', '3.35e-03', '2.43e-07', '5.22e-04', '0.00e+00'] - 7s
Loss iteration 154: ['3.24e-03', '2.71e-03', '7.56e-07', '5.25e-04', '0.00e+00'] - 4s
Loss iteration 155: ['5.50e-03', '4.96e-03', '3.32e-07', '5.41e-04', '0.00e+00'] - 7s
Loss iteration 156: ['8.61e-03', '8.06e-03', '3.08e-06', '5.41e-04', '0.00e+00'] - 8s
Loss iteration 157: ['4.27e-03', '3.72e-03', '1.32e-05', '5.37e-04', '0.00e+00'] - 8s
Loss iteration 158: ['5.00e-03', '4.47e-03', '4.76e-06', '5.31e-04', '0.00e+00'] - 7s
Loss iteration 159: ['5.07e-03', '4.54e-03', '1.59e-06', '5.28e-04', '0.00e+00'] - 7s
Loss iteration 160: ['5.54e-03', '5.05e-03', '3.65e-06', '4.88e-04', '0.00e+00'] - 8s
Loss iteration 161: ['5.26e-03', '4.75e-03', '1.10e-06', '5.05e-04', '0.00e+00'] - 7s
Loss iteration 162: ['3.06e-03', '2.56e-03', '1.53e-06', '5.02e-04', '0.00e+00'] - 2s
Loss iteration 163: ['3.51e-03', '3.01e-03', '1.16e-06', '4.99e-04', '0.00e+00'] - 1s
Loss iteration 164: ['4.44e-03', '3.94e-03', '9.20e-07', '4.95e-04', '0.00e+00'] - 8s
Loss iteration 165: ['3.72e-03', '3.23e-03', '9.33e-06', '4.77e-04', '0.00e+00'] - 8s
Loss iteration 166: ['7.39e-03', '6.90e-03', '9.24e-06', '4.84e-04', '0.00e+00'] - 2s
Loss iteration 167: ['5.92e-03', '5.40e-03', '2.62e-05', '4.99e-04', '0.00e+00'] - 8s
Loss iteration 168: ['2.87e-03', '2.35e-03', '2.58e-05', '4.98e-04', '0.00e+00'] - 2s
Loss iteration 169: ['3.05e-03', '2.55e-03', '9.18e-06', '4.90e-04', '0.00e+00'] - 9s
Loss iteration 170: ['4.00e-03', '3.51e-03', '9.58e-06', '4.79e-04', '0.00e+00'] - 8s
Loss iteration 171: ['4.55e-03', '4.06e-03', '1.40e-05', '4.70e-04', '0.00e+00'] - 7s
Loss iteration 172: ['4.40e-03', '3.92e-03', '1.79e-05', '4.68e-04', '0.00e+00'] - 8s
Loss iteration 173: ['2.85e-03', '2.36e-03', '1.90e-05', '4.70e-04', '0.00e+00'] - 1s
Loss iteration 174: ['3.05e-03', '2.56e-03', '1.88e-05', '4.66e-04', '0.00e+00'] - 4s
Loss iteration 175: ['4.30e-03', '3.82e-03', '1.89e-05', '4.61e-04', '0.00e+00'] - 7s
Loss iteration 176: ['2.95e-03', '2.50e-03', '1.24e-05', '4.38e-04', '0.00e+00'] - 8s
Loss iteration 177: ['4.90e-03', '4.43e-03', '1.88e-05', '4.56e-04', '0.00e+00'] - 7s
Loss iteration 178: ['3.53e-03', '3.03e-03', '1.26e-05', '4.84e-04', '0.00e+00'] - 8s
Loss iteration 179: ['2.57e-03', '2.08e-03', '9.15e-06', '4.83e-04', '0.00e+00'] - 6s
Loss iteration 180: ['2.14e-03', '1.66e-03', '5.91e-06', '4.71e-04', '0.00e+00'] - 6s
Loss iteration 181: ['2.60e-03', '2.14e-03', '8.59e-06', '4.58e-04', '0.00e+00'] - 7s
Loss iteration 182: ['3.57e-03', '3.10e-03', '1.16e-05', '4.60e-04', '0.00e+00'] - 7s
Loss iteration 183: ['3.60e-03', '3.12e-03', '1.11e-05', '4.63e-04', '0.00e+00'] - 5s
Loss iteration 184: ['2.71e-03', '2.24e-03', '1.07e-05', '4.65e-04', '0.00e+00'] - 3s
Loss iteration 185: ['2.85e-03', '2.37e-03', '1.24e-05', '4.72e-04', '0.00e+00'] - 8s
Loss iteration 186: ['3.41e-03', '2.95e-03', '1.10e-05', '4.53e-04', '0.00e+00'] - 7s
Loss iteration 187: ['2.23e-03', '1.78e-03', '7.02e-06', '4.43e-04', '0.00e+00'] - 7s
Loss iteration 188: ['3.88e-03', '3.42e-03', '6.46e-06', '4.52e-04', '0.00e+00'] - 6s
Loss iteration 189: ['2.33e-03', '1.87e-03', '7.53e-06', '4.56e-04', '0.00e+00'] - 3s
Loss iteration 190: ['2.18e-03', '1.71e-03', '9.79e-06', '4.64e-04', '0.00e+00'] - 4s
Loss iteration 191: ['2.28e-03', '1.81e-03', '3.52e-06', '4.63e-04', '0.00e+00'] - 8s
Loss iteration 192: ['1.90e-03', '1.46e-03', '4.53e-06', '4.38e-04', '0.00e+00'] - 7s
Loss iteration 193: ['3.14e-03', '2.70e-03', '5.15e-06', '4.33e-04', '0.00e+00'] - 8s
Loss iteration 194: ['3.72e-03', '3.28e-03', '5.88e-06', '4.34e-04', '0.00e+00'] - 1s
Loss iteration 195: ['2.90e-03', '2.46e-03', '7.73e-06', '4.30e-04', '0.00e+00'] - 8s
Loss iteration 196: ['2.64e-03', '2.18e-03', '6.07e-06', '4.48e-04', '0.00e+00'] - 7s
Loss iteration 197: ['3.02e-03', '2.57e-03', '4.96e-06', '4.52e-04', '0.00e+00'] - 2s
Loss iteration 198: ['2.68e-03', '2.23e-03', '3.38e-06', '4.50e-04', '0.00e+00'] - 8s
Loss iteration 199: ['3.01e-03', '2.56e-03', '2.43e-06', '4.45e-04', '0.00e+00'] - 3s
Loss iteration 200: ['2.50e-03', '2.05e-03', '3.21e-06', '4.43e-04', '0.00e+00'] - 8s
Loss iteration 201: ['1.81e-03', '1.38e-03', '5.38e-06', '4.28e-04', '0.00e+00'] - 7s
Loss iteration 202: ['1.71e-03', '1.29e-03', '6.00e-06', '4.15e-04', '0.00e+00'] - 7s
Loss iteration 203: ['2.11e-03', '1.71e-03', '2.28e-06', '3.97e-04', '0.00e+00'] - 8s
Loss iteration 204: ['2.41e-03', '2.03e-03', '2.32e-06', '3.78e-04', '0.00e+00'] - 7s
Loss iteration 205: ['2.49e-03', '2.11e-03', '3.96e-06', '3.77e-04', '0.00e+00'] - 5s
Loss iteration 206: ['1.96e-03', '1.59e-03', '5.34e-06', '3.63e-04', '0.00e+00'] - 7s
Loss iteration 207: ['2.17e-03', '1.79e-03', '5.36e-06', '3.71e-04', '0.00e+00'] - 5s
Loss iteration 208: ['2.51e-03', '2.14e-03', '4.08e-06', '3.75e-04', '0.00e+00'] - 3s
Loss iteration 209: ['2.56e-03', '2.18e-03', '4.47e-06', '3.76e-04', '0.00e+00'] - 4s
Loss iteration 210: ['1.68e-03', '1.31e-03', '2.97e-06', '3.64e-04', '0.00e+00'] - 8s
Loss iteration 211: ['1.68e-03', '1.32e-03', '3.19e-06', '3.58e-04', '0.00e+00'] - 6s
Loss iteration 212: ['1.29e-03', '9.43e-04', '1.43e-06', '3.47e-04', '0.00e+00'] - 7s
Loss iteration 213: ['2.05e-03', '1.70e-03', '5.11e-06', '3.35e-04', '0.00e+00'] - 8s
Loss iteration 214: ['1.60e-03', '1.27e-03', '2.28e-06', '3.28e-04', '0.00e+00'] - 7s
Loss iteration 215: ['2.27e-03', '1.95e-03', '1.37e-06', '3.17e-04', '0.00e+00'] - 7s
Loss iteration 216: ['2.04e-03', '1.73e-03', '1.90e-06', '3.11e-04', '0.00e+00'] - 8s
Loss iteration 217: ['1.68e-03', '1.38e-03', '1.68e-06', '3.00e-04', '0.00e+00'] - 7s
Loss iteration 218: ['1.43e-03', '1.13e-03', '3.40e-06', '3.05e-04', '0.00e+00'] - 8s
Loss iteration 219: ['1.56e-03', '1.26e-03', '2.55e-06', '2.99e-04', '0.00e+00'] - 7s
Loss iteration 220: ['1.77e-03', '1.46e-03', '3.01e-06', '3.03e-04', '0.00e+00'] - 3s
Loss iteration 221: ['1.55e-03', '1.25e-03', '1.84e-06', '2.99e-04', '0.00e+00'] - 7s
Loss iteration 222: ['1.25e-03', '9.52e-04', '1.92e-06', '2.91e-04', '0.00e+00'] - 7s
Loss iteration 223: ['1.21e-03', '9.22e-04', '5.46e-07', '2.92e-04', '0.00e+00'] - 5s
Loss iteration 224: ['1.36e-03', '1.08e-03', '3.32e-06', '2.80e-04', '0.00e+00'] - 7s
Loss iteration 225: ['1.36e-03', '1.08e-03', '1.16e-06', '2.77e-04', '0.00e+00'] - 4s
Loss iteration 226: ['2.37e-03', '2.10e-03', '9.06e-07', '2.73e-04', '0.00e+00'] - 6s
Loss iteration 227: ['1.56e-03', '1.29e-03', '7.67e-07', '2.70e-04', '0.00e+00'] - 7s
Loss iteration 228: ['1.16e-03', '8.96e-04', '1.15e-06', '2.66e-04', '0.00e+00'] - 7s
Loss iteration 229: ['9.91e-04', '7.21e-04', '1.50e-06', '2.68e-04', '0.00e+00'] - 5s
Loss iteration 230: ['1.01e-03', '7.43e-04', '1.07e-06', '2.64e-04', '0.00e+00'] - 6s
Loss iteration 231: ['1.19e-03', '9.25e-04', '1.12e-06', '2.60e-04', '0.00e+00'] - 6s
Loss iteration 232: ['1.16e-03', '9.02e-04', '1.04e-06', '2.60e-04', '0.00e+00'] - 3s
Loss iteration 233: ['8.93e-04', '6.37e-04', '8.10e-07', '2.56e-04', '0.00e+00'] - 4s
Loss iteration 234: ['7.80e-04', '5.28e-04', '4.17e-07', '2.51e-04', '0.00e+00'] - 7s
Loss iteration 235: ['8.51e-04', '5.99e-04', '1.23e-06', '2.51e-04', '0.00e+00'] - 6s
Loss iteration 236: ['8.85e-04', '6.34e-04', '1.08e-06', '2.51e-04', '0.00e+00'] - 8s
Loss iteration 237: ['1.42e-03', '1.17e-03', '1.45e-06', '2.55e-04', '0.00e+00'] - 8s
Loss iteration 238: ['1.12e-03', '8.71e-04', '1.45e-06', '2.46e-04', '0.00e+00'] - 8s
Loss iteration 239: ['8.86e-04', '6.39e-04', '9.30e-07', '2.45e-04', '0.00e+00'] - 4s
Loss iteration 240: ['7.70e-04', '5.22e-04', '1.35e-06', '2.46e-04', '0.00e+00'] - 4s
Loss iteration 241: ['8.61e-04', '6.17e-04', '1.16e-06', '2.43e-04', '0.00e+00'] - 5s
Loss iteration 242: ['1.08e-03', '8.44e-04', '9.63e-07', '2.38e-04', '0.00e+00'] - 4s
Loss iteration 243: ['9.13e-04', '6.78e-04', '1.13e-06', '2.34e-04', '0.00e+00'] - 5s
Loss iteration 244: ['7.23e-04', '4.93e-04', '8.21e-07', '2.29e-04', '0.00e+00'] - 5s
Loss iteration 245: ['5.44e-04', '3.21e-04', '8.96e-07', '2.22e-04', '0.00e+00'] - 7s
Loss iteration 246: ['7.65e-04', '5.43e-04', '6.77e-07', '2.22e-04', '0.00e+00'] - 5s
Loss iteration 247: ['6.03e-04', '3.82e-04', '2.09e-07', '2.21e-04', '0.00e+00'] - 3s
Loss iteration 248: ['1.11e-03', '8.87e-04', '3.22e-07', '2.23e-04', '0.00e+00'] - 8s
Loss iteration 249: ['6.68e-04', '4.49e-04', '1.99e-07', '2.18e-04', '0.00e+00'] - 7s
Loss iteration mean: ['5.36e-03', '3.00e-03', '4.63e-05', '3.48e-04', '1.97e-03']
-- Backward March --
Loss iteration 0: ['5.45e-04', '3.41e-04', '1.80e-07', '2.03e-04', '0.00e+00']
Loss iteration 1: ['1.06e-03', '8.49e-04', '2.44e-07', '2.07e-04', '0.00e+00'] - 8s
Loss iteration 2: ['6.46e-04', '4.39e-04', '3.35e-07', '2.07e-04', '0.00e+00'] - 6s
Loss iteration 3: ['6.82e-04', '4.77e-04', '3.09e-07', '2.05e-04', '0.00e+00'] - 7s
Loss iteration 4: ['4.78e-04', '2.77e-04', '2.30e-07', '2.01e-04', '0.00e+00'] - 8s
Loss iteration 5: ['5.35e-04', '3.38e-04', '2.07e-07', '1.97e-04', '0.00e+00'] - 7s
Loss iteration 6: ['6.49e-04', '4.55e-04', '6.27e-07', '1.93e-04', '0.00e+00'] - 8s
Loss iteration 7: ['7.48e-04', '5.55e-04', '2.70e-07', '1.93e-04', '0.00e+00'] - 5s
Loss iteration 8: ['6.66e-04', '4.76e-04', '5.99e-07', '1.89e-04', '0.00e+00'] - 8s
Loss iteration 9: ['5.23e-04', '3.37e-04', '6.52e-07', '1.85e-04', '0.00e+00'] - 6s
Loss iteration 10: ['4.52e-04', '2.70e-04', '5.58e-07', '1.82e-04', '0.00e+00'] - 9s
Loss iteration 11: ['1.06e-03', '8.76e-04', '3.36e-06', '1.78e-04', '0.00e+00'] - 9s
Loss iteration 12: ['1.05e-03', '8.62e-04', '3.82e-07', '1.83e-04', '0.00e+00'] - 8s
Loss iteration 13: ['8.01e-04', '6.17e-04', '5.13e-07', '1.83e-04', '0.00e+00'] - 6s
Loss iteration 14: ['8.19e-04', '6.42e-04', '7.49e-07', '1.76e-04', '0.00e+00'] - 8s
Loss iteration 15: ['8.01e-04', '6.26e-04', '1.03e-06', '1.74e-04', '0.00e+00'] - 6s
Loss iteration 16: ['8.06e-04', '6.33e-04', '6.93e-07', '1.72e-04', '0.00e+00'] - 6s
Loss iteration 17: ['8.39e-04', '6.67e-04', '5.88e-07', '1.71e-04', '0.00e+00'] - 6s
